,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131
0,0.45561209321022034,0.47332489490509033,-0.9244202375411987,0.9997010231018066,0.480743944644928,0.4004095792770386,-0.8557475805282593,0.9992848038673401,0.5023403763771057,0.3972413241863251,-0.8557711839675903,0.9993234872817993,0.5229694843292236,0.39607784152030945,-0.8560174703598022,0.9991889595985413,0.42051392793655396,0.41670095920562744,-0.8349145650863647,0.9992480874061584,0.40506744384765625,0.4229850769042969,-0.8340051770210266,0.9994285702705383,0.39175015687942505,0.4293636083602905,-0.8344974517822266,0.9994589686393738,0.5560237765312195,0.43100202083587646,-0.40989479422569275,0.9991098046302795,0.38583996891975403,0.4730257987976074,-0.2902257740497589,0.9994308352470398,0.5136616826057434,0.5355511903762817,-0.7635798454284668,0.999458372592926,0.43118658661842346,0.5514917373657227,-0.7303363680839539,0.9993658661842346,0.7475994229316711,0.8356113433837891,-0.16442133486270905,0.9906219244003296,0.2951379716396332,0.8315866589546204,-0.2514064908027649,0.9978770017623901,0.8124533891677856,1.3232539892196655,-0.16138269007205963,0.16260018944740295,0.17004409432411194,1.2816166877746582,-1.0276073217391968,0.8339594602584839,0.8143582344055176,1.6344646215438843,-0.2510268986225128,0.10752213001251221,0.2902008891105652,0.9396398067474365,-2.0835680961608887,0.9619814157485962,0.8734594583511353,1.7783821821212769,-0.29674455523490906,0.15430720150470734,0.35834094882011414,0.8262931704521179,-2.294908046722412,0.9431656002998352,0.8327298164367676,1.7705063819885254,-0.33368775248527527,0.21219387650489807,0.3658972382545471,0.771023154258728,-2.2280633449554443,0.9484414458274841,0.8040887117385864,1.7311254739761353,-0.27875563502311707,0.23867453634738922,0.3609214425086975,0.8097919225692749,-2.0879852771759033,0.9424817562103271,0.6637008786201477,1.6617763042449951,-0.06747683137655258,0.0016880286857485771,0.32572174072265625,1.6611313819885254,0.07242216169834137,0.0022298924159258604,0.6540244817733765,2.3572988510131836,0.03158562630414963,0.0001330099767073989,0.35125958919525146,2.337719440460205,0.1703256070613861,0.00020064400450792164,0.6371191143989563,2.9456820487976074,0.77828449010849,6.360377301461995e-05,0.3402006924152374,2.941117763519287,0.7701846957206726,1.1232879842282273e-05,0.6434539556503296,3.0247435569763184,0.8071587681770325,2.9920069209765643e-05,0.3328007459640503,3.0263261795043945,0.8174980282783508,1.93950290849898e-05,0.583832859992981,3.149162769317627,0.12474168837070465,2.2478785467683338e-05,0.37068819999694824,3.145949125289917,0.0828840509057045,4.1135830542771146e-05
1,0.4195420742034912,0.47744327783584595,-1.1203871965408325,0.9995324015617371,0.44464927911758423,0.4007525146007538,-1.087268590927124,0.9988431930541992,0.46474504470825195,0.3974205255508423,-1.087568998336792,0.9989578723907471,0.4858883321285248,0.39611560106277466,-1.0875972509384155,0.9986364841461182,0.39748817682266235,0.4170280396938324,-1.0450005531311035,0.9988465905189514,0.384002685546875,0.42321476340293884,-1.0450718402862549,0.9991568326950073,0.37108391523361206,0.4295295774936676,-1.0457627773284912,0.9991739392280579,0.5363293886184692,0.4310499429702759,-0.7432249784469604,0.9987512826919556,0.3757511377334595,0.472258985042572,-0.5259915590286255,0.9991500377655029,0.47001785039901733,0.5392783284187317,-0.9877961874008179,0.9992662668228149,0.4057118892669678,0.5550693869590759,-0.9262884259223938,0.9991196393966675,0.7420388460159302,0.830159604549408,-0.43240755796432495,0.9888559579849243,0.30351752042770386,0.8317327499389648,-0.3614169657230377,0.9972875714302063,0.8180017471313477,1.3043036460876465,-0.4662967324256897,0.15725672245025635,0.1698373407125473,1.284704327583313,-0.9853072166442871,0.822015106678009,0.8223002552986145,1.6316828727722168,-0.7543327212333679,0.10463087260723114,0.2732490301132202,0.8617937564849854,-2.072619915008545,0.9632371068000793,0.8703385591506958,1.7443735599517822,-0.8237587213516235,0.1533888727426529,0.29782432317733765,0.7227422595024109,-2.2923197746276855,0.9450740218162537,0.8316268920898438,1.7334176301956177,-0.8903651237487793,0.2131395787000656,0.309771329164505,0.6784389019012451,-2.229222536087036,0.9506750106811523,0.8035041689872742,1.6964675188064575,-0.7946902513504028,0.2358105629682541,0.318771630525589,0.7233433127403259,-2.0836215019226074,0.9439969658851624,0.6666696071624756,1.6578075885772705,-0.08109656721353531,0.001538100535981357,0.34659168124198914,1.661129117012024,0.0850883349776268,0.0020410979632288218,0.6626206636428833,2.352484941482544,-0.1772480309009552,0.00019367822096683085,0.38083308935165405,2.3383452892303467,-0.10674507915973663,0.00024294211470987648,0.6756112575531006,2.954674005508423,0.4759424328804016,7.12913679308258e-05,0.41430410742759705,2.9535105228424072,0.31534522771835327,1.3264894732856192e-05,0.6868024468421936,3.043219566345215,0.49665531516075134,3.249990913900547e-05,0.42261236906051636,3.042555570602417,0.33934372663497925,2.1170591935515404e-05,0.6339186429977417,3.148463487625122,-0.20783600211143494,2.9582408387796022e-05,0.43359342217445374,3.1471621990203857,-0.40018194913864136,5.108428013045341e-05
2,0.3771820664405823,0.5100651979446411,-1.0716469287872314,0.9991801381111145,0.3990841507911682,0.421933650970459,-1.0595077276229858,0.9977219104766846,0.41609078645706177,0.4126301407814026,-1.0598902702331543,0.9981350898742676,0.43482714891433716,0.40586668252944946,-1.0600008964538574,0.997272253036499,0.35779649019241333,0.44702261686325073,-1.008849024772644,0.9977366328239441,0.345093309879303,0.4526894688606262,-1.0087629556655884,0.9984320998191833,0.3328098952770233,0.45775139331817627,-1.0095187425613403,0.998327910900116,0.4975048005580902,0.4316735863685608,-0.771427571773529,0.9980232119560242,0.3540816903114319,0.47652730345726013,-0.5032259225845337,0.9985917210578918,0.4282408654689789,0.55504310131073,-0.9477494955062866,0.9989018440246582,0.3782368302345276,0.578903079032898,-0.8761892318725586,0.9986145496368408,0.7341025471687317,0.8183892965316772,-0.44625726342201233,0.9877445101737976,0.30367541313171387,0.8318655490875244,-0.33548659086227417,0.996778130531311,0.8196972012519836,1.3010056018829346,-0.47538691759109497,0.15400640666484833,0.14995022118091583,1.285376787185669,-0.857814610004425,0.8153190016746521,0.8222185969352722,1.6266545057296753,-0.7460664510726929,0.10818643122911453,0.26698675751686096,0.8636731505393982,-1.863104224205017,0.9652615189552307,0.8557440042495728,1.725502371788025,-0.8073482513427734,0.16093505918979645,0.2999286949634552,0.7387607097625732,-2.059128761291504,0.9478135108947754,0.8227158784866333,1.7098140716552734,-0.8669319152832031,0.22392426431179047,0.31013354659080505,0.691558837890625,-2.000418186187744,0.9533941149711609,0.7959740161895752,1.6763492822647095,-0.7800768613815308,0.24398216605186462,0.3155737519264221,0.7298394441604614,-1.8700593709945679,0.9466285109519958,0.6668733954429626,1.6576812267303467,-0.09333167225122452,0.0013938818592578173,0.34805187582969666,1.6636052131652832,0.09683852642774582,0.0018560938769951463,0.6671918630599976,2.3538944721221924,-0.16338711977005005,0.0002004994312301278,0.38714390993118286,2.350015163421631,-0.029523804783821106,0.0002497648820281029,0.6839395761489868,2.9669528007507324,0.5208112597465515,7.411251863231882e-05,0.4296366274356842,2.968768835067749,0.4364236891269684,1.4011688108439557e-05,0.6952165961265564,3.0576045513153076,0.5450215339660645,3.456209014984779e-05,0.4403056502342224,3.0570600032806396,0.466907262802124,2.246184340037871e-05,0.642768144607544,3.1525261402130127,-0.1555831879377365,3.2574942451901734e-05,0.4440182149410248,3.1580052375793457,-0.2592352032661438,5.684837014996447e-05
3,0.3546072840690613,0.5312476754188538,-1.117004632949829,0.9991046190261841,0.3753098249435425,0.44060641527175903,-1.1086629629135132,0.997523307800293,0.39248788356781006,0.42827942967414856,-1.1090800762176514,0.9979900121688843,0.4112089276313782,0.4175190031528473,-1.1092103719711304,0.9970415234565735,0.3315098285675049,0.4653981328010559,-1.0471470355987549,0.9974904656410217,0.3182540833950043,0.4691329598426819,-1.046854853630066,0.9982478022575378,0.30593597888946533,0.4722037613391876,-1.0474364757537842,0.9980899691581726,0.476794958114624,0.4343002438545227,-0.809681236743927,0.9979376196861267,0.3265581727027893,0.48097991943359375,-0.49811139702796936,0.9983628988265991,0.4047761857509613,0.5757065415382385,-0.9949467778205872,0.9988429546356201,0.3552619516849518,0.6049898862838745,-0.9062093496322632,0.9984300136566162,0.7217277884483337,0.8127167820930481,-0.5221744775772095,0.9873487949371338,0.29510754346847534,0.8399062752723694,-0.3225786089897156,0.9961107969284058,0.8206156492233276,1.2929881811141968,-0.5993712544441223,0.14853939414024353,0.1513400822877884,1.2853602170944214,-0.88605797290802,0.8056769371032715,0.8218371272087097,1.6263766288757324,-0.8441363573074341,0.10794644057750702,0.27443334460258484,0.8579224348068237,-1.938747763633728,0.9655539393424988,0.8497360944747925,1.7265366315841675,-0.9186321496963501,0.16163410246372223,0.30731600522994995,0.7407058477401733,-2.1428418159484863,0.9478484392166138,0.8159431219100952,1.7125823497772217,-0.9698302149772644,0.22621315717697144,0.315639853477478,0.6933452486991882,-2.0816433429718018,0.9538787007331848,0.7899259328842163,1.678524136543274,-0.8749665021896362,0.24431438744068146,0.31995147466659546,0.7302114367485046,-1.9462445974349976,0.946403443813324,0.6666244268417358,1.658929467201233,-0.14173822104930878,0.0012669116258621216,0.3501087725162506,1.6704875230789185,0.1452910602092743,0.0016937779728323221,0.6670500636100769,2.3574039936065674,-0.19167251884937286,0.00021942380408290774,0.393454372882843,2.3611884117126465,0.04262712970376015,0.0002765817625913769,0.6821113228797913,2.973094940185547,0.5256751775741577,8.44071400933899e-05,0.43171682953834534,2.980710744857788,0.5377123951911926,1.531291491119191e-05,0.694858968257904,3.0630009174346924,0.5508939027786255,3.994947110186331e-05,0.44067543745040894,3.070770025253296,0.578268826007843,2.6226176487398334e-05,0.6352823972702026,3.156264305114746,-0.17459401488304138,3.630383071140386e-05,0.4402126371860504,3.168177843093872,-0.15182635188102722,6.544205825775862e-05
4,0.3481992185115814,0.5332221984863281,-1.0732080936431885,0.9990407824516296,0.3696110248565674,0.4421409070491791,-1.0586742162704468,0.9973985552787781,0.3872724175453186,0.4296536147594452,-1.0590068101882935,0.9978896975517273,0.4058709740638733,0.41873446106910706,-1.059211254119873,0.9969184398651123,0.322907418012619,0.4669155478477478,-1.000169277191162,0.9972941279411316,0.3082851469516754,0.47067806124687195,-0.9997034072875977,0.9980689883232117,0.29518944025039673,0.47370755672454834,-1.0002427101135254,0.9978750944137573,0.4715883731842041,0.43428096175193787,-0.7765014171600342,0.9978941082954407,0.3137921094894409,0.48130670189857483,-0.4572731554508209,0.9981333017349243,0.39834800362586975,0.5775188207626343,-0.9494251012802124,0.9988147616386414,0.34706470370292664,0.606924831867218,-0.8689173460006714,0.998284637928009,0.7139328122138977,0.8083803653717041,-0.5223292112350464,0.987312376499176,0.28278443217277527,0.8398363590240479,-0.2664259076118469,0.9955607652664185,0.8212814331054688,1.2841774225234985,-0.6322429180145264,0.14349517226219177,0.1518360823392868,1.2795323133468628,-0.8192035555839539,0.7911472320556641,0.8215922117233276,1.622939944267273,-0.8911925554275513,0.10717186331748962,0.27538758516311646,0.8500468730926514,-1.8891760110855103,0.9648514986038208,0.847780704498291,1.7232792377471924,-0.9729827046394348,0.16112686693668365,0.3078674077987671,0.7337313294410706,-2.0875043869018555,0.946334183216095,0.8116399049758911,1.7083873748779297,-1.0174386501312256,0.22721798717975616,0.3130249083042145,0.6868493556976318,-2.0255846977233887,0.9531331658363342,0.786022424697876,1.6735022068023682,-0.9199584126472473,0.243608757853508,0.3186560273170471,0.7238187789916992,-1.8980283737182617,0.9448127746582031,0.6660903692245483,1.658630609512329,-0.1627357304096222,0.0011507412418723106,0.34919142723083496,1.6703661680221558,0.16655105352401733,0.0015440130373463035,0.6656491756439209,2.3573896884918213,-0.18985384702682495,0.00022308208281174302,0.3899458050727844,2.360368251800537,0.11363279819488525,0.0002786352997645736,0.6794870495796204,2.972144842147827,0.545291543006897,8.743625949136913e-05,0.4184033274650574,2.9787275791168213,0.5861279964447021,1.5241415894706734e-05,0.6903201341629028,3.06091570854187,0.5733133554458618,4.190787149127573e-05,0.42406409978866577,3.068432569503784,0.6176760196685791,2.6838821213459596e-05,0.6339282393455505,3.156217336654663,-0.14212310314178467,3.694288898259401e-05,0.43841010332107544,3.1675186157226562,-0.09997204691171646,6.715361087117344e-05
5,0.34853845834732056,0.5348599553108215,-1.1071804761886597,0.9989864826202393,0.3692125976085663,0.4441143870353699,-1.104264259338379,0.997250497341156,0.38692671060562134,0.43159613013267517,-1.1045883893966675,0.99779212474823,0.40550893545150757,0.42064037919044495,-1.104769229888916,0.996751606464386,0.32281607389450073,0.46791425347328186,-1.0411725044250488,0.9971047639846802,0.3077014982700348,0.4712114930152893,-1.0407140254974365,0.9979322552680969,0.29468581080436707,0.473812997341156,-1.0412179231643677,0.9976871609687805,0.4696353077888489,0.43444764614105225,-0.8203743100166321,0.9978326559066772,0.31108003854751587,0.4812606871128082,-0.4981630742549896,0.9979585409164429,0.398605614900589,0.5792348384857178,-0.9877026677131653,0.9987660646438599,0.3463602364063263,0.6073326468467712,-0.8972029685974121,0.9981380105018616,0.7113760709762573,0.8053081631660461,-0.5328320860862732,0.9870489239692688,0.27408894896507263,0.8385502696037292,-0.2847052216529846,0.9951475858688354,0.820905864238739,1.2798031568527222,-0.6003183126449585,0.1390983909368515,0.15215155482292175,1.2793159484863281,-0.8599653244018555,0.7808030843734741,0.8202294111251831,1.6192587614059448,-0.8346174955368042,0.10820306092500687,0.27754950523376465,0.8482827544212341,-1.9251677989959717,0.9655066728591919,0.8450201153755188,1.718366026878357,-0.9058635830879211,0.16364449262619019,0.30987411737442017,0.7328001260757446,-2.1258082389831543,0.9470652937889099,0.8093759417533875,1.702989935874939,-0.9548226594924927,0.23187761008739471,0.3151897192001343,0.684877336025238,-2.06211256980896,0.9540888071060181,0.7833677530288696,1.6684798002243042,-0.863972008228302,0.24674396216869354,0.32047921419143677,0.7208492159843445,-1.9323947429656982,0.9452716112136841,0.6629660725593567,1.655249834060669,-0.1565181314945221,0.0010465484810993075,0.3486263155937195,1.6680915355682373,0.16032591462135315,0.0014093606732785702,0.6617313027381897,2.3543646335601807,-0.18405292928218842,0.00022860012541059405,0.3889070153236389,2.3599560260772705,0.1206221953034401,0.00028467606171034276,0.6783027648925781,2.970791816711426,0.5392580032348633,9.426673204870895e-05,0.4114522337913513,2.9771058559417725,0.6029884815216064,1.5580124454572797e-05,0.6887468099594116,3.060149669647217,0.5665327310562134,4.641499981516972e-05,0.4163697361946106,3.0663444995880127,0.6373249292373657,2.8185573683003895e-05,0.629639208316803,3.1542134284973145,-0.14901623129844666,3.922011819668114e-05,0.4361047148704529,3.1673057079315186,-0.0873773843050003,7.1125672548078e-05
6,0.3486683666706085,0.5273527503013611,-1.0909602642059326,0.9988518953323364,0.3709492087364197,0.4252224266529083,-1.0723762512207031,0.9968390464782715,0.38889825344085693,0.4126496911048889,-1.0725289583206177,0.9974962472915649,0.4079716205596924,0.4021565020084381,-1.0727289915084839,0.9962739944458008,0.3227495551109314,0.4553411304950714,-1.0163094997406006,0.9966748952865601,0.30740946531295776,0.460678368806839,-1.0157513618469238,0.9976476430892944,0.29446545243263245,0.4646979868412018,-1.016215443611145,0.9973306655883789,0.4655277729034424,0.41878432035446167,-0.7438329458236694,0.9975546598434448,0.30982697010040283,0.4697311222553253,-0.46987980604171753,0.9976837635040283,0.4012547433376312,0.5647266507148743,-0.9620292782783508,0.9986415505409241,0.34618207812309265,0.5941165685653687,-0.8816186785697937,0.9979402422904968,0.7061452269554138,0.8026726841926575,-0.46980714797973633,0.9863706231117249,0.267672598361969,0.8194103837013245,-0.29905062913894653,0.9947192668914795,0.8169879913330078,1.2714751958847046,-0.5151009559631348,0.13594794273376465,0.15235599875450134,1.2838199138641357,-0.8853324055671692,0.7721680998802185,0.8181376457214355,1.6171705722808838,-0.7821975350379944,0.10966542363166809,0.28128427267074585,0.8542689681053162,-1.949427604675293,0.9668455123901367,0.8438584208488464,1.7179863452911377,-0.8615967631340027,0.16802498698234558,0.3115619122982025,0.7367523312568665,-2.152088165283203,0.9491594433784485,0.8062926530838013,1.7027865648269653,-0.9087144136428833,0.23873203992843628,0.3175000250339508,0.6889204382896423,-2.100917100906372,0.9560972452163696,0.7784918546676636,1.6674668788909912,-0.8141643404960632,0.252782940864563,0.32191818952560425,0.7249566912651062,-1.9591363668441772,0.9473665952682495,0.6567932963371277,1.648268222808838,-0.1543622761964798,0.0009554436546750367,0.33963215351104736,1.6627508401870728,0.15868012607097626,0.0012914211256429553,0.6569773554801941,2.347930669784546,-0.17238083481788635,0.00023672677343711257,0.3845837712287903,2.3570263385772705,0.09688156098127365,0.00028382541495375335,0.6757796406745911,2.9634642601013184,0.5833118557929993,0.00010203865531366318,0.4077603220939636,2.974546194076538,0.6071609258651733,1.579632589709945e-05,0.6865276098251343,3.052562713623047,0.614295244216919,5.145615432411432e-05,0.41153281927108765,3.0636146068573,0.6437444090843201,2.8749360353685915e-05,0.6263713836669922,3.147815704345703,-0.0822613462805748,4.139704833505675e-05,0.4326814115047455,3.1630449295043945,-0.0841594859957695,7.227474270621315e-05
7,0.35260462760925293,0.5180116891860962,-1.184098482131958,0.9988758563995361,0.37583819031715393,0.4153151214122772,-1.1600401401519775,0.9968466758728027,0.39396196603775024,0.40395116806030273,-1.1602356433868408,0.9975224137306213,0.4135245680809021,0.3940131962299347,-1.16031813621521,0.9962530136108398,0.3260399103164673,0.44458118081092834,-1.1172611713409424,0.9967231750488281,0.3095758557319641,0.45064058899879456,-1.1167306900024414,0.9977033734321594,0.29513585567474365,0.4552028775215149,-1.117223858833313,0.9973742961883545,0.4674683213233948,0.41233158111572266,-0.7981559634208679,0.9975707530975342,0.3056565225124359,0.4642246961593628,-0.569713830947876,0.9977430105209351,0.40345826745033264,0.5561830401420593,-1.040043592453003,0.9986586570739746,0.3465324342250824,0.5815765261650085,-0.9742738604545593,0.9979932904243469,0.7064067125320435,0.8004173040390015,-0.4650719165802002,0.986178457736969,0.2567239999771118,0.8046388626098633,-0.40049657225608826,0.9948666095733643,0.8111480474472046,1.2683597803115845,-0.484299898147583,0.13467353582382202,0.15243962407112122,1.3144441843032837,-0.9535914659500122,0.7697002291679382,0.8158968687057495,1.6173003911972046,-0.7392944693565369,0.11253007501363754,0.2821522355079651,0.8655803203582764,-1.986238718032837,0.9691479802131653,0.8427327871322632,1.7193433046340942,-0.8142539262771606,0.1757093071937561,0.31325966119766235,0.7428190112113953,-2.191094160079956,0.9527953863143921,0.8050050735473633,1.7050670385360718,-0.8662627935409546,0.24989204108715057,0.31806328892707825,0.6942059397697449,-2.1463887691497803,0.9593084454536438,0.7756091356277466,1.6696113348007202,-0.7732957601547241,0.26446330547332764,0.32254478335380554,0.7255814671516418,-1.9951750040054321,0.9510239362716675,0.6479390263557434,1.6309902667999268,-0.13686129450798035,0.0008715599542483687,0.33070653676986694,1.6447962522506714,0.1407739669084549,0.0011810321593657136,0.647610604763031,2.332090139389038,-0.14296428859233856,0.0002347106346860528,0.37266412377357483,2.3462464809417725,0.0976029634475708,0.00027506425976753235,0.6649904251098633,2.946333408355713,0.6272590756416321,0.00011084222205681726,0.4054664969444275,2.96439790725708,0.6106278300285339,1.5786868971190415e-05,0.6763026714324951,3.034397840499878,0.6592352986335754,5.771922951680608e-05,0.4098622798919678,3.0524368286132812,0.6479514241218567,2.8842292522313073e-05,0.6217478513717651,3.131045341491699,-0.0431319996714592,4.456070382730104e-05,0.4258631765842438,3.152494192123413,-0.08064369112253189,7.306893530767411e-05
8,0.35790643095970154,0.49344396591186523,-1.1663211584091187,0.9988979697227478,0.38018542528152466,0.39500394463539124,-1.1246845722198486,0.9968249797821045,0.3986571729183197,0.38547244668006897,-1.124941349029541,0.9975298643112183,0.4180890619754791,0.3776549696922302,-1.1249611377716064,0.9961970448493958,0.3300841450691223,0.4228519797325134,-1.0946221351623535,0.9967618584632874,0.3136318027973175,0.4300864040851593,-1.0940911769866943,0.997759222984314,0.29861536622047424,0.436242938041687,-1.0946508646011353,0.9974153637886047,0.46770066022872925,0.4007106125354767,-0.7677486538887024,0.9975444078445435,0.3037947714328766,0.4563524127006531,-0.5461634397506714,0.997806966304779,0.40925922989845276,0.5379886031150818,-1.0090645551681519,0.9986608028411865,0.35052886605262756,0.5600989460945129,-0.9601439237594604,0.9980382919311523,0.706280529499054,0.7953936457633972,-0.39944347739219666,0.9860005378723145,0.2484668791294098,0.801005482673645,-0.4086918830871582,0.9949712753295898,0.8105461001396179,1.2670800685882568,-0.41019487380981445,0.13456177711486816,0.14877089858055115,1.3228142261505127,-1.02451491355896,0.7731030583381653,0.8158692121505737,1.616702914237976,-0.7082505822181702,0.11863115429878235,0.284476101398468,0.8703091144561768,-2.040771961212158,0.9714063405990601,0.843368411064148,1.7183116674423218,-0.7807524800300598,0.1873193234205246,0.3144935965538025,0.7446833252906799,-2.2499284744262695,0.9563099145889282,0.8055828809738159,1.7032626867294312,-0.8305748105049133,0.26495733857154846,0.31911665201187134,0.6964827179908752,-2.195966958999634,0.9623689651489258,0.7760809063911438,1.6682876348495483,-0.7413046360015869,0.2802901864051819,0.32334068417549133,0.7289962768554688,-2.0457167625427246,0.9545736908912659,0.6471295356750488,1.6275030374526978,-0.10531723499298096,0.0007986793643794954,0.32418888807296753,1.6430457830429077,0.10924755036830902,0.0010851541301235557,0.6464768052101135,2.3291289806365967,-0.09877889603376389,0.00023119036632124335,0.3677229583263397,2.3457446098327637,0.0746215432882309,0.0002653038245625794,0.660334587097168,2.94050931930542,0.6616760492324829,0.00011470857134554535,0.4008280336856842,2.963469982147217,0.6021161079406738,1.5600682672811672e-05,0.6709614992141724,3.027613401412964,0.692768394947052,6.071089956094511e-05,0.40669959783554077,3.05165696144104,0.6406722068786621,2.8347452825983055e-05,0.6209191083908081,3.128528118133545,-0.004118639975786209,4.671897477237508e-05,0.4222526550292969,3.1517510414123535,-0.09640950709581375,7.34640852897428e-05
9,0.3692478537559509,0.4648438096046448,-1.2316193580627441,0.9989373683929443,0.3907451331615448,0.37701207399368286,-1.176637053489685,0.996961236000061,0.41234198212623596,0.37101075053215027,-1.1772358417510986,0.9976320266723633,0.43531662225723267,0.3662707209587097,-1.177484154701233,0.996395468711853,0.3351145386695862,0.39845260977745056,-1.155900239944458,0.9968808889389038,0.3163358271121979,0.40626418590545654,-1.1553003787994385,0.9978042244911194,0.29976195096969604,0.41367605328559875,-1.1560041904449463,0.9974666237831116,0.4753950238227844,0.39370521903038025,-0.7630762457847595,0.9975994825363159,0.3067893385887146,0.44771966338157654,-0.6232362985610962,0.9978347420692444,0.4210379123687744,0.5215810537338257,-1.0685811042785645,0.9987326264381409,0.35082465410232544,0.540477454662323,-1.032293438911438,0.9981652498245239,0.7075989246368408,0.7961402535438538,-0.48126617074012756,0.9867824912071228,0.2252322882413864,0.8437114953994751,-0.40817078948020935,0.9946965575218201,0.8111706972122192,1.2664530277252197,-0.6208182573318481,0.12960737943649292,0.14893874526023865,1.36592698097229,-0.3829433023929596,0.7108699083328247,0.8147042393684387,1.6167925596237183,-1.2468286752700806,0.10884411633014679,0.18623456358909607,1.6945420503616333,-0.9707474708557129,0.878166913986206,0.8423606753349304,1.7236508131027222,-1.4345399141311646,0.1716526746749878,0.16494742035865784,1.8188002109527588,-1.146697759628296,0.8649800419807434,0.796270489692688,1.7171522378921509,-1.5163698196411133,0.24405606091022491,0.20570555329322815,1.8105274438858032,-1.2707535028457642,0.8736607432365417,0.7704032063484192,1.6730133295059204,-1.308619737625122,0.2577459216117859,0.22559067606925964,1.7586504220962524,-1.0466992855072021,0.8667847514152527,0.6604166030883789,1.665340542793274,-0.10585056245326996,0.0007621787372045219,0.3324403464794159,1.6968046426773071,0.110181525349617,0.001019608578644693,0.6720485091209412,2.356870174407959,0.046124644577503204,0.0003378752153366804,0.37394440174102783,2.379424571990967,0.22395093739032745,0.00029259026632644236,0.7057638168334961,2.9657375812530518,0.9164775609970093,0.0001158415325335227,0.4173370897769928,2.9824860095977783,0.9170769453048706,1.6459494872833602e-05,0.720230221748352,3.0717785358428955,0.9632617831230164,6.252769526327029e-05,0.4231947958469391,3.086695909500122,0.9681190252304077,3.090568134211935e-05,0.6632033586502075,3.1622369289398193,0.27052807807922363,5.44855538464617e-05,0.4631749093532562,3.1686363220214844,0.2517302632331848,8.169622014975175e-05
